 4.02103835e-04  5.00000000e+00  4.02103835e-04  4.80000000e+01  4.02103835e-04  1.14423002e+01  4.02103835e-04  2.38713267e+01  4.02103835e-04  4.78855770e+01  4.02103835e-04  4.02103835e-04  4.02103835e-04 -1.14423002e+01  4.02103835e-04  0.00000000e+00 
 4.02153835e-04  5.00000000e+00  4.02153835e-04  4.80000000e+01  4.02153835e-04  1.14447015e+01  4.02153835e-04  2.38750590e+01  4.02153835e-04  4.78855530e+01  4.02153835e-04  4.02153835e-04  4.02153835e-04 -1.14447015e+01  4.02153835e-04  0.00000000e+00 
 4.02203835e-04  5.00000000e+00  4.02203835e-04  4.80000000e+01  4.02203835e-04  1.14471023e+01  4.02203835e-04  2.38787922e+01  4.02203835e-04  4.78855290e+01  4.02203835e-04  4.02203835e-04  4.02203835e-04 -1.14471023e+01  4.02203835e-04  0.00000000e+00 
 4.02253835e-04  5.00000000e+00  4.02253835e-04  4.80000000e+01  4.02253835e-04  1.14495028e+01  4.02253835e-04  2.38825263e+01  4.02253835e-04  4.78855050e+01  4.02253835e-04  4.02253835e-04  4.02253835e-04 -1.14495028e+01  4.02253835e-04  0.00000000e+00 
 4.02303835e-04  5.00000000e+00  4.02303835e-04  4.80000000e+01  4.02303835e-04  1.14519029e+01  4.02303835e-04  2.38862613e+01  4.02303835e-04  4.78854810e+01  4.02303835e-04  4.02303835e-04  4.02303835e-04 -1.14519029e+01  4.02303835e-04  0.00000000e+00 
 4.02353835e-04  5.00000000e+00  4.02353835e-04  4.80000000e+01  4.02353835e-04  1.14543027e+01  4.02353835e-04  2.38899972e+01  4.02353835e-04  4.78854570e+01  4.02353835e-04  4.02353835e-04  4.02353835e-04 -1.14543027e+01  4.02353835e-04  0.00000000e+00 
 4.02403835e-04  5.00000000e+00  4.02403835e-04  4.80000000e+01  4.02403835e-04  1.14567020e+01  4.02403835e-04  2.38937339e+01  4.02403835e-04  4.78854330e+01  4.02403835e-04  4.02403835e-04  4.02403835e-04 -1.14567020e+01  4.02403835e-04  0.00000000e+00 
 4.02453835e-04  5.00000000e+00  4.02453835e-04  4.80000000e+01  4.02453835e-04  1.14591010e+01  4.02453835e-04  2.38974716e+01  4.02453835e-04  4.78854090e+01  4.02453835e-04  4.02453835e-04  4.02453835e-04 -1.14591010e+01  4.02453835e-04  0.00000000e+00 
 4.02503835e-04  5.00000000e+00  4.02503835e-04  4.80000000e+01  4.02503835e-04  1.14614996e+01  4.02503835e-04  2.39012101e+01  4.02503835e-04  4.78853850e+01  4.02503835e-04  4.02503835e-04  4.02503835e-04 -1.14614996e+01  4.02503835e-04  0.00000000e+00 
 4.02553835e-04  5.00000000e+00  4.02553835e-04  4.80000000e+01  4.02553835e-04  1.14638978e+01  4.02553835e-04  2.39049495e+01  4.02553835e-04  4.78853610e+01  4.02553835e-04  4.02553835e-04  4.02553835e-04 -1.14638978e+01  4.02553835e-04  0.00000000e+00 
 4.02603835e-04  5.00000000e+00  4.02603835e-04  4.80000000e+01  4.02603835e-04  1.14662957e+01  4.02603835e-04  2.39086899e+01  4.02603835e-04  4.78853370e+01  4.02603835e-04  4.02603835e-04  4.02603835e-04 -1.14662957e+01  4.02603835e-04  0.00000000e+00 
